topic,term,beta
2,justa,7.366156885176399e-57
3,justa,3.720075976020836e-44
4,justa,1.2322203763034894e-303
5,justa,9.001358661164437e-53
6,justa,2.5644478041567196e-4
7,justa,5.3347692099144905e-49
8,justa,2.1061358902645018e-4
9,justa,1.5007192093230535e-5
10,justa,9.196020349288e-63
11,justa,4.278644213170674e-69
12,justa,1.8326518635698712e-60
1,silverio,1.4249548145075405e-76
2,silverio,1.3685672051276915e-76
3,silverio,4.8371276116030316e-60
4,silverio,2.9047356418924936e-297
5,silverio,3.5154222628681655e-60
6,silverio,1.040775123883034e-73
7,silverio,5.605156239792374e-97
8,silverio,5.511556310488059e-4
9,silverio,8.671793339868992e-8
10,silverio,1.6184320731768108e-76
11,silverio,2.1090228740042387e-76
12,silverio,1.3941915580911702e-92
1,vasquez,2.409727887409616e-44
2,vasquez,2.0752335574553213e-68
3,vasquez,3.3935872779899017e-68
4,vasquez,2.0671926572116896e-68
5,vasquez,7.45359464487037e-7
6,vasquez,1.5014834043545413e-35
7,vasquez,2.9757629782801954e-42
8,vasquez,7.562191500383538e-5
9,vasquez,3.2465007014283577e-4
10,vasquez,2.313124617133365e-54
11,vasquez,2.912018644526166e-82
12,vasquez,1.717831951648199e-5
1,familia,7.797094218711039e-77
2,familia,1.575085823036917e-77
3,familia,3.720075976020836e-44
4,familia,0.001563569508117848
5,familia,2.5930481044693836e-60
6,familia,5.404579354142728e-90
7,familia,3.0420940122947717e-70
8,familia,3.683787511125846e-38
9,familia,3.673401496939827e-5
10,familia,1.851880644515e-312
11,familia,1.1540190531245374e-76
12,familia,1.2233452273337258e-35
1,fernandez,6.25699334677523e-74
2,fernandez,9.90665470782729e-61
3,fernandez,3.1126042815132734e-76
4,fernandez,7.31475932013026e-198
5,fernandez,1.1316336919770285e-59
6,fernandez,2.2687779241707877e-55
7,fernandez,1.6000240420113727e-67
8,fernandez,3.943888163446061e-74
9,fernandez,1.916678937719306e-4
10,fernandez,5.0198116290203796e-77
11,fernandez,6.5414531287727626e-77
12,fernandez,5.416272811362855e-79
1,luca,2.2462139106600365e-200
2,luca,3.720075976020836e-44
3,luca,5e-324
4,luca,7.862535158520384e-212
5,luca,5.69613063377698e-16
6,luca,8.681400546139845e-28
7,luca,1.2164309456875205e-60
8,luca,2.8319656289161706e-50
9,luca,2.6136530968870665e-4
10,luca,3.720075976020836e-44
11,luca,1.5527475978784263e-76
12,luca,3.720075976020836e-44
1,mendez,1.2567807141600266e-76
2,mendez,1.31789933835556e-76
3,mendez,4.527628468014411e-60
4,mendez,3.322133350205026e-187
5,mendez,4.98213049613469e-280
6,mendez,8.307917491352172e-30
7,mendez,1.3275599062772327e-60
8,mendez,2.1127147682483048e-4
9,mendez,1.1852252685956867e-4
10,mendez,1.816677516890265e-60
11,mendez,2.289807602201744e-95
12,mendez,2.674245858871991e-212
1,pimentel,1.9699875252855001e-87
2,pimentel,2.1391206218552302e-60
3,pimentel,5.792300955261212e-60
4,pimentel,4.5062827311099895e-186
5,pimentel,4.209602343859103e-60
6,pimentel,3.679537678830427e-5
7,pimentel,1.6651971353937436e-37
8,pimentel,4.593916221654901e-5
9,pimentel,6.969741591706567e-5
10,pimentel,5.218520786181052e-261
11,pimentel,2.659454260607075e-60
12,pimentel,1.7350783635573914e-76
1,reynoso,3.5265984928877687e-57
2,reynoso,1.9104065275672447e-60
3,reynoso,5.172989985448362e-60
4,reynoso,1.2816550628143164e-198
5,reynoso,3.7595130045278604e-60
6,reynoso,9.376699952457412e-44
7,reynoso,1.9449994667465235e-46
8,reynoso,2.6883314995038472e-5
9,reynoso,6.672852047651883e-5
10,reynoso,9.366694800390747e-131
11,reynoso,5.865679128318886e-51
12,reynoso,3.448047490234332e-55
1,rosanna,6.929646745394168e-77
2,rosanna,6.6554301808155854e-77
3,rosanna,3.3592335055754237e-60
4,rosanna,8.389023645490955e-205
5,rosanna,1.2996496010098897e-73
6,rosanna,2.982232419193467e-76
7,rosanna,9.849712160203976e-61
8,rosanna,1.1606558490933636e-76
9,rosanna,1.3939483183413135e-4
10,rosanna,7.870539075500412e-77
11,rosanna,8.939315771654144e-57
12,rosanna,5.839998030644248e-77
1,wholl,3.350598673693955e-77
2,wholl,2.9376206501900144e-98
3,wholl,2.3596755134075385e-76
4,wholl,1.1416002538535006e-164
5,wholl,5.2015e-320
6,wholl,2.4450673921148912e-95
7,wholl,2.031319987371232e-77
8,wholl,3.2876251282295982e-74
9,wholl,1.3939483183413135e-4
10,wholl,3.433384523392895e-216
11,wholl,3.9492546747716557e-88
12,wholl,1.1184515739689647e-111
1,arelis,6.6139980471746274e-77
2,arelis,6.35227217728725e-77
3,arelis,8.21969030562805e-65
4,arelis,2.7828612185979145e-213
5,arelis,2.514960163903767e-72
6,arelis,2.5631994449345653e-60
7,arelis,2.440319008354409e-44
8,arelis,1.0315504121252585e-59
9,arelis,1.3939483183413135e-4
10,arelis,7.512032285118058e-77
11,arelis,9.789133681982474e-77
12,arelis,1.7960876009299968e-77
1,housewares,3.0030642014183783e-60
2,housewares,7.613646779044182e-34
3,housewares,1.3284760986270914e-61
4,housewares,1.5084171499815718e-56
5,housewares,3.720075976020836e-44
6,housewares,5.551216838592282e-30
7,housewares,3.751364040703375e-5
8,housewares,3.12233791445268e-33
9,housewares,1.2692936400461637e-4
10,housewares,1.8887844000955015e-264
11,housewares,3.6602769594513303e-60
12,housewares,2.7576706074010453e-60
1,paola,1.6906819023958455e-76
2,paola,1.048606394269661e-61
3,paola,5.255765323796322e-60
4,paola,5.30266558812724e-60
5,paola,3.819670662261083e-60
6,paola,6.032098623896289e-29
7,paola,6.344878960950968e-69
8,paola,5.3254970178708956e-67
9,paola,6.969741591706567e-5
10,paola,3.2950425951928686e-44
11,paola,1.6077934428036725e-58
12,paola,1.4248315019788376e-76
1,pea,6.426894657149015e-77
2,pea,5.182191118413941e-73
3,pea,3.234917078778588e-60
4,pea,7.48681405548396e-309
5,pea,2.3510025846702208e-60
6,pea,1.4832667694654986e-61
7,pea,7.633079551615815e-76
8,pea,4.3059503853897037e-17
9,pea,1.219704778548322e-4
10,pea,7.737569936041034e-71
11,pea,1.485267094077876e-60
12,pea,8.169475206514662e-257
1,perez,1.036156e-317
2,perez,2.5476119400293873e-78
3,perez,7.833049796141746e-71
4,perez,3.7319007296888926e-205
5,perez,3.883465e-318
6,perez,7.032693127586583e-5
7,perez,2.3154256693528712e-55
8,perez,1.5023081164400353e-4
9,perez,1.663725660169799e-4
10,perez,6.532727605870538e-61
11,perez,3.822561394256778e-61
12,perez,3.6349239851767385e-249
1,batista,1.983342606945155e-76
2,batista,3.720075976020836e-44
3,batista,5.689203089794137e-60
4,batista,4.888037818354697e-177
5,batista,3.624395939969037e-55
6,batista,2.677220169890327e-5
7,batista,1.2024130227599586e-76
8,batista,5.6725842983165175e-5
9,batista,4.883690800258534e-5
10,batista,5.084e-321
11,batista,2.612118312472841e-60
12,batista,1.6714729255654543e-76
1,eugenia,1.768263326712532e-76
2,eugenia,1.985498422391884e-60
3,eugenia,5.376323471983519e-60
4,eugenia,2.6987473590295423e-205
5,eugenia,1.1723205383606491e-32
6,eugenia,2.575676375181253e-4
7,eugenia,2.7446038727856423e-51
8,eugenia,2.912621790888655e-18
9,eugenia,2.090922477511969e-4
10,eugenia,5.545335579133279e-165
11,eugenia,2.6171410947825227e-76
12,eugenia,1.490213675391443e-76
1,lora,1.7753231730729273e-93
2,lora,8.182485449618039e-61
3,lora,2.121849793988861e-76
4,lora,1.0853829689397603e-230
5,lora,7.052426497851393e-52
6,lora,1.296627279169073e-76
7,lora,2.289208540403979e-68
8,lora,5.0463472462668574e-77
9,lora,1.7424353979266435e-4
10,lora,3.4219853561262114e-77
11,lora,4.459282233856566e-77
12,lora,7.2482356608014e-92
1,polanco,4.538491111959971e-77
2,polanco,8.996853875386857e-154
3,polanco,2.7176123599617483e-60
4,polanco,5.563845239710395e-209
5,polanco,2.1180779054978548e-72
6,polanco,1.6594036275303306e-35
7,polanco,2.2707555436572557e-65
8,polanco,2.750710864109779e-37
9,polanco,1.916678937719306e-4
10,polanco,6.803759549315058e-81
11,polanco,7.797960307734851e-53
12,polanco,5.396383127263124e-97
1,ventura,1.610397660205386e-76
2,ventura,1.893142121237357e-60
3,ventura,5.126241505647922e-60
4,ventura,8.373458372888186e-50
5,ventura,1.2550492294476253e-189
6,ventura,4.409149307509629e-5
7,ventura,9.763129737026554e-77
8,ventura,8.732371052632743e-5
9,ventura,1.7424353979266415e-5
10,ventura,3.720075976020836e-44
11,ventura,2.3834899654442496e-76
12,ventura,3.036415141610235e-212
1,henriquez,1.2283777643414265e-76
2,henriquez,3.720075976020836e-44
3,henriquez,4.484077023298657e-60
4,henriquez,9.353943682971897e-307
5,henriquez,3.258839845008452e-60
6,henriquez,7.046494865274851e-5
7,henriquez,7.447111838073975e-77
8,henriquez,2.012149655166462e-16
9,henriquez,3.632892466540904e-5
10,henriquez,1.7992028210273754e-60
11,henriquez,3.720075976020836e-44
12,henriquez,3.6691927794299994e-82
1,justina,2.0474006914862717e-67
2,justina,1.118961771940348e-60
3,justina,3.0299195259521006e-60
4,justina,1.4217740133638146e-246
5,justina,2.202018927647112e-60
6,justina,1.2397919227668875e-49
7,justina,3.4163124647902104e-77
8,justina,3.2735895935327733e-56
9,justina,2.090922477511969e-4
10,justina,2.0680781599382105e-62
11,justina,8.3403034662273e-77
12,justina,5.777074944272106e-81
1,patricias,2.1970013452471377e-5
2,patricias,3.720075976020836e-44
3,patricias,5.938172086295428e-60
4,patricias,1.5814726993154063e-266
5,patricias,1.040269356709297e-239
6,patricias,3.720075976020836e-44
7,patricias,3.7747240561991654e-112
8,patricias,9.570677201488558e-5
9,patricias,2.7800178642143248e-5
10,patricias,1.2973904663998183e-35
11,patricias,2.7264289575139404e-60
12,patricias,1.8299274919574725e-76
1,precarious,2.473280085610501e-66
2,precarious,9.619208366311448e-61
3,precarious,2.93178290762095e-76
4,precarious,1.8884664259211703e-225
5,precarious,1.8929760982741644e-60
6,precarious,1.2456690511063737e-93
7,precarious,2.240326201264671e-68
8,precarious,7.1368973155012e-48
9,precarious,6.969741591706567e-5
10,precarious,1.7158024129080036e-57
11,precarious,6.161438698738842e-77
12,precarious,5.2188356381869515e-76
1,sacrifice,4.4799735548943365e-40
2,sacrifice,4.060297590544917e-61
3,sacrifice,2.6932463116524436e-286
4,sacrifice,8.859504049430187e-55
5,sacrifice,9.530401649508775e-5
6,sacrifice,3.394150859604167e-20
7,sacrifice,4.450120675015553e-5
8,sacrifice,2.651990020043858e-17
9,sacrifice,1.7806539055036674e-4
10,sacrifice,6.056203047422949e-11
11,sacrifice,3.842472388085467e-5
12,sacrifice,6.885986721088915e-36
1,trinidad,4.2193417097408556e-194
2,trinidad,3.720075976020836e-44
3,trinidad,7.023186061689832e-60
4,trinidad,7.085858053781041e-60
5,trinidad,3.638976793930224e-288
6,trinidad,1.7257215185769731e-15
7,trinidad,2.0592900446008035e-60
8,trinidad,1.4757265392498884e-4
9,trinidad,1.494190731622336e-4
10,trinidad,5.315954641655908e-29
11,trinidad,7.513035486252922e-300
12,trinidad,5.158529653777427e-77
1,dominga,1.2967756067615046e-84
2,dominga,2.781478300936111e-49
3,dominga,1.3919732111577214e-49
4,dominga,2.0979983072888604e-222
5,dominga,1.0236383339681405e-40
6,dominga,1.3917826533901133e-17
7,dominga,2.909589214854988e-18
8,dominga,4.322754738857943e-26
9,dominga,6.795498051913798e-4
10,dominga,3.136816099335782e-50
11,dominga,1.0498063694633868e-103
12,dominga,9.605867954293517e-90
1,heightened,1.8006835142209966e-60
2,heightened,2.3418683028295906e-75
3,heightened,4.780191695189433e-60
4,heightened,4.82284813821522e-60
5,heightened,4.324103575091073e-234
6,heightened,7.263409451689264e-34
7,heightened,8.45966452489815e-77
8,heightened,2.337166107956956e-76
9,heightened,6.969741591706567e-5
10,heightened,2.2255317500798545e-156
11,heightened,2.708381030126412e-66
12,heightened,1.653541738486948e-60
1,santiago,3.5922578487353996e-88
2,santiago,2.3947028720860948e-36
3,santiago,1.7955871995995248e-66
4,santiago,7.012515581127892e-63
5,santiago,2.1386538115654683e-46
6,santiago,4.890949739894761e-5
7,santiago,6.131045639867569e-77
8,santiago,0.0012719418904870551
9,santiago,1.2712307517721648e-4
10,santiago,3.8386977978338796e-57
11,santiago,2.3886101459040764e-74
12,santiago,3.245927280592164e-79
1,villa,1.7623393941945689e-81
2,villa,8.043614272305524e-58
3,villa,7.05491100689917e-64
4,villa,3.716295829119693e-210
5,villa,1.646479932405951e-48
6,villa,3.416920814897545e-22
7,villa,4.9425205281254255e-57
8,villa,5.493637142495512e-4
9,villa,3.6735747069778285e-4
10,villa,1.2347984332830711e-58
11,villa,1.9570029797290516e-70
12,villa,7.892821726992576e-99
1,tooth,9.65813627940152e-77
2,tooth,9.197569551412877e-93
3,tooth,3.96741289651306e-60
4,tooth,2.5908878307653212e-230
5,tooth,3.720075976020836e-44
6,tooth,3.0983422109981566e-60
7,tooth,5.855301447827397e-77
8,tooth,1.9341457794070328e-60
9,tooth,1.3939483183413135e-4
10,tooth,2.957511763250828e-64
11,tooth,6.308047865020117e-81
12,tooth,1.3723890664884487e-60
1,exclusive,7.450409835814894e-99
2,exclusive,1.5203642734714837e-60
3,exclusive,4.2494292683049585e-240
4,exclusive,6.270933375102387e-66
5,exclusive,9.560523015e-315
6,exclusive,7.340232132369998e-64
7,exclusive,3.088487286037112e-78
8,exclusive,2.295659112684835e-70
9,exclusive,3.484870795853281e-4
10,exclusive,1.32120886159785e-108
11,exclusive,1.540171425299456e-76
12,exclusive,1.0245692889654899e-143
1,preferred,1.9664147605373105e-227
2,preferred,5.220074267576373e-5
3,preferred,1.7486652500534854e-48
4,preferred,8.46387148633213e-60
5,preferred,2.9719758920996434e-29
6,preferred,4.9791199850816975e-14
7,preferred,8.704347184827583e-296
8,preferred,2.505045610169263e-224
9,preferred,1.8922825981703613e-5
10,preferred,3.6339930954655693e-109
11,preferred,6.303799874359877e-5
12,preferred,8.34246990717858e-72
1,tb,2.137403032031628e-77
2,tb,2.0528227730360948e-77
3,tb,3.740942460624144e-4
4,tb,1.532730871309222e-76
5,tb,4.5116451668470835e-301
6,tb,9.198495752044905e-77
7,tb,5.4677110503610914e-61
8,tb,3.579965072054146e-77
9,tb,1.0010491159534754e-93
10,tb,4.128235188313524e-162
11,tb,4.4567811957156846e-5
12,tb,6.751462680948126e-72
1,withstand,1.368534821392653e-37
2,withstand,2.0360733212694292e-60
3,withstand,5.513269949930621e-60
4,withstand,6.20888221479748e-60
5,withstand,4.006814266505467e-60
6,withstand,4.225633764202343e-13
7,withstand,1.1300545228424256e-76
8,withstand,6.195675621806823e-5
9,withstand,1.3125293069599558e-13
10,withstand,5.90532237304638e-122
11,withstand,2.8180192024042793e-5
12,withstand,3.69284903886906e-57
1,desperately,7.789056539678027e-77
2,desperately,1.3156812538249905e-60
3,desperately,3.5625956318406723e-60
4,desperately,1.9014702582986927e-4
5,desperately,2.589145667272566e-60
6,desperately,2.782201075294375e-60
7,desperately,4.3261597971169735e-48
8,desperately,2.2969581108274503e-5
9,desperately,7.49280587616282e-77
10,desperately,8.846637658320103e-77
11,desperately,2.1632797156242606e-5
12,desperately,6.5642703767754445e-77
1,acrylic,2.922095730541722e-61
2,acrylic,2.4776332033168917e-50
3,acrylic,2.9153865927998487e-58
4,acrylic,2.4161425459417203e-233
5,acrylic,3.858312216177124e-77
6,acrylic,8.968650083850731e-59
7,acrylic,2.8721981555583245e-64
8,acrylic,1.8091907330687415e-62
9,acrylic,2.265166017304633e-4
10,acrylic,9.7959040941323e-96
11,acrylic,2.9669029225343214e-56
12,acrylic,6.4345300741208225e-96
1,lifting,4.9543302286768747e-60
2,lifting,3.720075976020836e-44
3,lifting,6.817384140285103e-45
4,lifting,1.9067988455528103e-241
5,lifting,3.720075976020836e-44
6,lifting,2.4029908362289563e-39
7,lifting,8.82480678442143e-77
8,lifting,2.401900097600306e-5
9,lifting,5.147698894186677e-5
10,lifting,3.1104175965146757e-50
11,lifting,2.1544155393089078e-76
12,lifting,3.720075976020836e-44
1,palenque,1.1692885518143201e-76
2,palenque,3.720075976020836e-44
3,palenque,4.3660880569723355e-60
4,palenque,4.405049211322527e-60
5,palenque,3.1730903936181717e-60
6,palenque,7.26346923682848e-59
7,palenque,7.088880040927323e-77
8,palenque,1.0768810276949979e-60
9,palenque,1.2197047785486493e-4
10,palenque,3.313128303360965e-141
11,palenque,1.7306207024789254e-76
12,palenque,7.144141826960051e-82
1,sabana,2.1322747898908184e-74
2,sabana,6.28324212364704e-64
3,sabana,3.246878480549534e-69
4,sabana,5.502871061614057e-57
5,sabana,6.040540222661081e-66
6,sabana,1.4063277379379213e-18
7,sabana,1.7254655360286408e-69
8,sabana,2.5070038111936233e-4
9,sabana,3.325533513307682e-4
10,sabana,2.5829871587772227e-56
11,sabana,2.369631135132254e-44
12,sabana,3.418839564322818e-56
1,treatments,3.220045647909417e-64
2,treatments,8.3111797706975e-6
3,treatments,6.279082173597061e-60
4,treatments,3.2477310578178617e-271
5,treatments,4.563374596615331e-60
6,treatments,2.938000429164509e-62
7,treatments,1.8411090487583786e-60
8,treatments,4.271153147177509e-12
9,treatments,1.6592084241726025e-4
10,treatments,1.2018401548519724e-28
11,treatments,2.882953073092038e-60
12,treatments,2.172030980240121e-60
1,baseball,3.60044568321853e-60
2,baseball,3.5309424483995693e-5
3,baseball,2.7130477638328426e-60
4,baseball,2.6116039532841873e-70
5,baseball,3.867445529807e-311
6,baseball,3.403104713569462e-4
7,baseball,3.1428484817719397e-43
8,baseball,8.731632940082026e-5
9,baseball,1.604143187803619e-5
10,baseball,2.5172790917216954e-96
11,baseball,1.118305446535937e-62
12,baseball,9.999115077970122e-72
1,arepas,3.0375119103364993e-60
2,arepas,2.977899725920189e-60
3,arepas,8.063543145217403e-60
4,arepas,5e-324
5,arepas,1.3388564372264504e-305
6,arepas,2.261418090260529e-14
7,arepas,1.4802522356598596e-254
8,arepas,3.7477300673185846e-5
9,arepas,1.632382175717091e-4
10,arepas,1.3875784122312982e-42
11,arepas,3.702263459503777e-60
12,arepas,3.358512207762668e-76
1,unleavened,1.77616550518578e-60
2,unleavened,1.063986674424215e-48
3,unleavened,9.217071377133615e-30
4,unleavened,4.757180499564544e-60
5,unleavened,1.9416537044376014e-304
6,unleavened,8.797253426533272e-24
7,unleavened,4.554545674331126e-239
8,unleavened,2.298651642952791e-60
9,unleavened,6.969741591706567e-5
10,unleavened,6.569310523625643e-47
11,unleavened,2.1632797156242606e-5
12,unleavened,9.209980971424361e-140
1,sea,4.2905125977584666e-60
2,sea,1.1967105407668614e-64
3,sea,3.720075976020836e-44
4,sea,5.0703253960889054e-5
5,sea,3.720075976020836e-44
6,sea,6.989151316339437e-5
7,sea,2.6660609365539824e-5
8,sea,2.3090576331749893e-5
9,sea,1.914661671291917e-5
10,sea,4.724891465005072e-31
11,sea,2.1720208217663995e-276
12,sea,9.81662022892349e-58
1,cambita,1.5269944469041057e-60
2,cambita,9.682605218499225e-77
3,cambita,4.0536419176544874e-60
4,cambita,4.0898149325773097e-60
5,cambita,2.9460175929250455e-60
6,cambita,3.1656825718338887e-60
7,cambita,6.111996809265429e-77
8,cambita,1.8186318678048104e-55
9,cambita,8.712176989633201e-5
10,cambita,3.450859287349486e-299
11,cambita,1.492132487857473e-76
12,cambita,1.4022170095138947e-60
1,virtudes,1.1674492898057959e-76
2,virtudes,3.720075976020836e-44
3,virtudes,4.362646852383618e-60
4,virtudes,4.4015772988543267e-60
5,virtudes,3.170589469892974e-60
6,virtudes,1.6597793118025345e-138
7,virtudes,7.077729407727506e-77
8,virtudes,1.955376509826295e-76
9,virtudes,2.6136530968899635e-4
10,virtudes,2.3399705149732054e-221
11,virtudes,2.150776964662063e-47
12,virtudes,9.838743306638583e-77
1,watchman,2.1620688208336444e-257
2,watchman,9.777290955934187e-77
3,watchman,2.555991099032859e-51
4,watchman,3.720075976020836e-44
5,watchman,5.948494912769711e-153
6,watchman,3.2537857384541616e-50
7,watchman,2.3804258313951466e-63
8,watchman,9.591816203490405e-57
9,watchman,1.3939483183413135e-4
10,watchman,2.081360975663916e-63
11,watchman,1.5067239807221515e-76
12,watchman,4.104643e-318
1,raquel,3.167858270414614e-60
2,raquel,1.740024755858791e-4
